ApplicantID,Year,Program,Branch,Quota,SeatType,KA_Flag,State,District,UrbanRural,Marks10,Marks12,MeritScore,ApplicationDate,Admitted,AdmitSeat
CE11966,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,80.01,86.39,88.17,4/9/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12147,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,83.26,92.31,88.17,2/20/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11989,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,78.05,89.84,88.11,3/13/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12069,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,85.15,81.83,87.93,3/26/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11797,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,89.38,84.29,87.89,3/27/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11869,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,77.96,89.65,87.77,3/26/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11839,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,85.78,83.87,87.6,2/8/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11816,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,86.96,87.06,87.34,1/7/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12156,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,88.88,85.67,87.16,1/21/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11938,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,77,89.25,87.06,5/23/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11775,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,95.35,88.09,86.84,6/8/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11990,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,79.19,84.07,86.81,3/28/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12165,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,83.53,89.48,86.76,5/8/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11991,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,80.08,83.15,86.61,2/16/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12150,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,80.61,88.67,86.56,2/17/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11751,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,95.01,78.54,86.53,5/17/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11891,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,81.16,88.96,86.53,1/6/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12174,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,83.53,81.42,86.52,1/21/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11895,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,95.63,80.35,86.48,3/15/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11826,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,81.79,85.29,86.4,3/11/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12159,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,78.49,94.15,86.29,4/23/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12064,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,85.33,81.3,86.25,5/25/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11958,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,86.28,83.72,86.04,2/11/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12054,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,87.86,83.97,85.98,3/26/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11819,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,86.44,73.73,85.96,5/22/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11874,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,76.11,82.3,85.84,3/10/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12006,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,86.26,86.59,85.82,5/17/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11921,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,81.57,86.5,85.78,1/19/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12145,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,81.4,86.7,85.78,6/11/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12121,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,78.28,88.58,85.58,3/19/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11868,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,84.52,89.22,85.55,5/26/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11880,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,67.03,92.28,85.5,2/2/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11822,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,81.53,78.22,85.42,4/15/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11896,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,0,Andhra Pradesh,Chennai,Urban,81.44,82.37,85.4,6/19/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12031,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,87.9,83.84,85.37,2/20/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12089,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,89.24,84.49,85.37,4/14/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11841,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,89.71,83.28,85.33,1/9/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11794,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,82.11,78.04,85.21,3/18/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12034,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,84.06,77.37,85.21,6/1/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12146,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Telangana,Vijayawada,Rural,79.41,81.8,85.12,4/17/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11788,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,81.05,79.44,85.07,3/9/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12195,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Kerala,Pune,Urban,83.24,81.13,84.96,6/11/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11942,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,79.24,84.16,84.94,5/8/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11789,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Andhra Pradesh,Kochi,Rural,93.41,80.51,84.83,1/13/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12183,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,88.16,81.43,84.77,1/12/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12200,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,93.75,75.94,84.77,6/23/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11882,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,79.1,82.35,84.69,1/23/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11866,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,76.73,86.23,84.67,4/3/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11786,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,0,Telangana,Hyderabad,Urban,83.75,81.66,84.66,5/11/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12203,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,87.05,78.54,84.65,5/8/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12072,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Tamil Nadu,Hyderabad,Urban,83.63,76.48,84.63,6/19/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12199,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,79.57,81.45,84.63,4/20/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11920,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,79.7,89.95,84.59,3/26/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11941,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,86.12,80.04,84.51,2/7/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE11917,2022,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,90.59,78.42,84.44,4/2/2022,Yes,Electronics and Communication Engineering_GOVT_2022
CE12001,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,0,Maharashtra,Hyderabad,Urban,85.25,80.73,84.35,2/6/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12109,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,72.26,81.58,84.2,5/21/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11969,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,83.05,76.78,84.04,2/15/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11886,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,0,Andhra Pradesh,Chennai,Urban,80.24,86.26,84,3/13/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12162,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,76.95,80.02,83.65,4/23/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11957,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,79.92,83.45,83.31,5/19/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11756,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,78.07,84.18,83.16,5/25/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11987,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,77.79,82.57,83.03,6/26/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12099,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,89.52,78.08,82.55,3/17/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12091,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,100,68.79,82.15,1/12/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE12003,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,86.12,76.25,82.12,3/17/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11922,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,94.25,75.25,81.95,6/1/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11800,2022,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,0,Andhra Pradesh,Chennai,Urban,92.46,80.25,81.55,2/26/2022,Yes,Electronics and Communication Engineering_MGMT_2022
CE11638,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,98.49,87.97,96.28,1/7/2022,Yes,Information Science and Engineering_GOVT_2022
CE11584,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,90.03,88.57,95.59,1/14/2022,Yes,Information Science and Engineering_GOVT_2022
CE11662,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,90.7,91.64,95.31,6/8/2022,Yes,Information Science and Engineering_GOVT_2022
CE11402,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,82.56,93.19,95.07,1/10/2022,Yes,Information Science and Engineering_MGMT_2022
CE11315,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,83.18,97.67,95.02,5/18/2022,Yes,Information Science and Engineering_GOVT_2022
CE11632,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,88.97,89.28,92.39,4/26/2022,Yes,Information Science and Engineering_GOVT_2022
CE11566,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,74.28,95.67,92.18,2/2/2022,Yes,Information Science and Engineering_GOVT_2022
CE11377,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,86.52,93.5,91.94,4/19/2022,Yes,Information Science and Engineering_GOVT_2022
CE11623,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,79.57,93.86,91.81,4/9/2022,Yes,Information Science and Engineering_GOVT_2022
CE11363,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,85.75,91.55,90.98,4/13/2022,Yes,Information Science and Engineering_GOVT_2022
CE11685,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,87.27,85.82,90.42,6/7/2022,Yes,Information Science and Engineering_GOVT_2022
CE11655,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,88.25,82.9,90.39,3/15/2022,Yes,Information Science and Engineering_GOVT_2022
CE11426,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,89.67,89.56,90.36,2/9/2022,Yes,Information Science and Engineering_MGMT_2022
CE11550,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,0,Tamil Nadu,Coimbatore,Urban,78.76,90.92,89.52,5/3/2022,Yes,Information Science and Engineering_MGMT_2022
CE11642,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Tamil Nadu,Chennai,Urban,85.81,88.11,89.4,6/28/2022,Yes,Information Science and Engineering_GOVT_2022
CE11351,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,86.83,84.37,89.33,2/13/2022,Yes,Information Science and Engineering_GOVT_2022
CE11558,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,79.22,88.95,89.18,1/17/2022,Yes,Information Science and Engineering_GOVT_2022
CE11382,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,85.33,90.16,89.16,1/11/2022,Yes,Information Science and Engineering_GOVT_2022
CE11716,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,89.06,86.21,89.02,1/26/2022,Yes,Information Science and Engineering_GOVT_2022
CE11548,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,81.9,84.44,88.61,5/3/2022,Yes,Information Science and Engineering_GOVT_2022
CE11737,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,78.44,91.26,88.59,2/3/2022,Yes,Information Science and Engineering_GOVT_2022
CE11311,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,88.01,83.38,88.49,4/9/2022,Yes,Information Science and Engineering_GOVT_2022
CE11369,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,88.98,85.72,88.4,4/7/2022,Yes,Information Science and Engineering_MGMT_2022
CE11507,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,87.15,90.95,88.19,4/22/2022,Yes,Information Science and Engineering_GOVT_2022
CE11389,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,81.2,86.68,88.01,3/19/2022,Yes,Information Science and Engineering_GOVT_2022
CE11543,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,88.97,84.68,87.97,1/13/2022,Yes,Information Science and Engineering_GOVT_2022
CE11443,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,78.44,90.1,87.86,5/20/2022,Yes,Information Science and Engineering_GOVT_2022
CE11658,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,78.9,91.65,87.82,2/18/2022,Yes,Information Science and Engineering_MGMT_2022
CE11702,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,88.81,77.98,87.8,4/8/2022,Yes,Information Science and Engineering_GOVT_2022
CE11374,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,73.15,89.99,87.63,5/19/2022,Yes,Information Science and Engineering_MGMT_2022
CE11420,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,86.88,86.95,87.51,2/28/2022,Yes,Information Science and Engineering_MGMT_2022
CE11735,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Telangana,Hyderabad,Urban,85.31,83.27,87.26,4/24/2022,Yes,Information Science and Engineering_GOVT_2022
CE11306,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,88.19,84.25,87.09,2/26/2022,Yes,Information Science and Engineering_GOVT_2022
CE11496,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,93.84,77.59,87.07,5/5/2022,Yes,Information Science and Engineering_MGMT_2022
CE11700,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,0,Andhra Pradesh,Kochi,Rural,88.19,86.05,86.92,1/20/2022,Yes,Information Science and Engineering_MGMT_2022
CE11706,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,85.13,85.84,86.88,4/26/2022,Yes,Information Science and Engineering_MGMT_2022
CE11561,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,88.81,86.74,86.81,3/24/2022,Yes,Information Science and Engineering_MGMT_2022
CE11743,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.66,85.58,86.73,2/14/2022,Yes,Information Science and Engineering_GOVT_2022
CE11619,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,76.01,90.49,86.64,1/10/2022,Yes,Information Science and Engineering_GOVT_2022
CE11428,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,73.82,90.35,86.59,6/20/2022,Yes,Information Science and Engineering_GOVT_2022
CE11365,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Andhra Pradesh,Chennai,Urban,77.84,87.67,86.47,5/17/2022,Yes,Information Science and Engineering_GOVT_2022
CE11607,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,82,88.51,86.45,6/22/2022,Yes,Information Science and Engineering_MGMT_2022
CE11647,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,80.02,83.9,86.2,5/1/2022,Yes,Information Science and Engineering_GOVT_2022
CE11595,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,83.12,87.04,86.08,6/26/2022,Yes,Information Science and Engineering_GOVT_2022
CE11459,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,86.66,85.02,86.01,2/10/2022,Yes,Information Science and Engineering_GOVT_2022
CE11405,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Andhra Pradesh,Hyderabad,Urban,76.58,87.65,85.93,6/6/2022,Yes,Information Science and Engineering_GOVT_2022
CE11534,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,83.88,86.4,85.87,5/25/2022,Yes,Information Science and Engineering_GOVT_2022
CE11630,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,91.54,80.53,85.79,2/2/2022,Yes,Information Science and Engineering_GOVT_2022
CE11511,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Telangana,Chennai,Urban,75.08,87.61,85.76,2/3/2022,Yes,Information Science and Engineering_GOVT_2022
CE11698,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,75.35,92.36,85.61,4/12/2022,Yes,Information Science and Engineering_GOVT_2022
CE11328,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,78.72,82.98,85.55,4/19/2022,Yes,Information Science and Engineering_GOVT_2022
CE11605,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,90.95,79.19,85.53,1/23/2022,Yes,Information Science and Engineering_GOVT_2022
CE11648,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Kerala,Vijayawada,Rural,71.04,85.78,85.52,1/7/2022,Yes,Information Science and Engineering_GOVT_2022
CE11474,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Kerala,Coimbatore,Urban,92.23,84.51,85.43,6/5/2022,Yes,Information Science and Engineering_GOVT_2022
CE11399,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,89.7,80.78,85.38,5/14/2022,Yes,Information Science and Engineering_GOVT_2022
CE11429,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,86.57,84.65,85.34,4/17/2022,Yes,Information Science and Engineering_MGMT_2022
CE11544,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,88.19,84.61,85.3,3/25/2022,Yes,Information Science and Engineering_GOVT_2022
CE11567,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,84.81,84.6,85.3,3/1/2022,Yes,Information Science and Engineering_GOVT_2022
CE11551,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,80.64,78.41,85.24,4/7/2022,Yes,Information Science and Engineering_GOVT_2022
CE11465,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,80.72,80.81,85.15,5/28/2022,Yes,Information Science and Engineering_GOVT_2022
CE11492,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,87.37,86.7,84.99,5/16/2022,Yes,Information Science and Engineering_GOVT_2022
CE11608,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,84.48,91.43,84.95,3/18/2022,Yes,Information Science and Engineering_GOVT_2022
CE11321,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,78.82,87.86,84.94,4/28/2022,Yes,Information Science and Engineering_GOVT_2022
CE11299,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,90.49,78.13,84.87,4/11/2022,Yes,Information Science and Engineering_GOVT_2022
CE11359,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,85.17,79.87,84.73,2/19/2022,Yes,Information Science and Engineering_MGMT_2022
CE11523,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Maharashtra,Hyderabad,Urban,77.43,82.27,84.64,6/8/2022,Yes,Information Science and Engineering_GOVT_2022
CE11500,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,69.07,86.27,84.62,1/17/2022,Yes,Information Science and Engineering_GOVT_2022
CE11649,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,80.92,79.98,84.56,1/25/2022,Yes,Information Science and Engineering_MGMT_2022
CE11588,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,77.97,84.95,84.55,6/24/2022,Yes,Information Science and Engineering_GOVT_2022
CE11336,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,80.22,87.74,84.53,3/5/2022,Yes,Information Science and Engineering_GOVT_2022
CE11674,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,0,Kerala,Coimbatore,Urban,88.55,81.99,84.52,3/7/2022,Yes,Information Science and Engineering_MGMT_2022
CE11715,2022,B.Tech,Information Science and Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,80.97,84.11,84.48,4/21/2022,Yes,Information Science and Engineering_GOVT_2022
CE11480,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,84.7,82.23,84.23,3/19/2022,Yes,Information Science and Engineering_GOVT_2022
CE11583,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,90.61,85.66,84.13,6/26/2022,Yes,Information Science and Engineering_GOVT_2022
CE11379,2022,B.Tech,Information Science and Engineering,Management,Self-Financed,0,Telangana,Vijayawada,Rural,82.66,82.51,84.12,4/3/2022,Yes,Information Science and Engineering_MGMT_2022
CE11725,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,86.93,78.55,83.95,1/12/2022,Yes,Information Science and Engineering_GOVT_2022
CE11512,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,94.13,78.98,83.9,4/13/2022,Yes,Information Science and Engineering_GOVT_2022
CE11337,2022,B.Tech,Information Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,81.91,82.61,83.87,6/21/2022,Yes,Information Science and Engineering_GOVT_2022
