ApplicantID,Year,Program,Branch,Quota,SeatType,KA_Flag,State,District,UrbanRural,Marks10,Marks12,MeritScore,ApplicationDate,Admitted,AdmitSeat
CE15982,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,76.26,88.09,84.85,1/19/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16285,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,77.67,84.56,84.66,6/17/2023,No,
CE16361,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,86.83,79.98,84.6,4/22/2023,No,
CE16226,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,83.54,83.6,84.52,3/9/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16052,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,81.09,86.83,84.43,6/19/2023,No,
CE16196,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,83.09,87.13,84.32,2/17/2023,No,
CE16345,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Andhra Pradesh,Vijayawada,Rural,81.01,87.04,84.16,1/20/2023,No,
CE15988,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,80.97,79.86,84.1,5/2/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE15980,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,88.68,91.76,84.06,2/19/2023,No,
CE16215,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Tamil Nadu,Pune,Urban,86.99,73.41,83.92,1/17/2023,No,
CE15960,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,83.42,88.04,83.81,4/28/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16277,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,83.57,80.82,83.77,6/17/2023,No,
CE15965,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,78.28,75.66,83.6,6/11/2023,No,
CE16130,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Vijayawada,Rural,71.52,91.27,83.57,2/8/2023,No,
CE16283,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,82.42,81.66,83.52,5/11/2023,No,
CE16046,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,83.9,86.95,83.41,6/26/2023,No,
CE16065,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,86.93,81.61,83.38,5/20/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16057,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Kerala,Coimbatore,Urban,76.69,85.62,83.36,2/18/2023,No,
CE16381,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,87.59,77.14,83.35,6/18/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16178,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,85.64,76.59,83.18,2/5/2023,No,
CE16201,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,78.85,81.99,83.13,5/3/2023,No,
CE15950,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,83.76,80.45,83.01,5/10/2023,No,
CE15925,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,86.46,80.79,82.97,4/8/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16017,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,82.03,85.08,82.91,1/28/2023,No,
CE16159,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,88.2,78.44,82.9,2/22/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16155,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,87.95,75.55,82.85,1/25/2023,No,
CE16156,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,91.82,80.25,82.85,6/8/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16348,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,79.71,84.55,82.78,4/8/2023,No,
CE16003,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,89.41,85.44,82.73,3/13/2023,No,
CE16181,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,88.71,71.29,82.68,4/18/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16050,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,85.56,74.51,82.64,5/10/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE15936,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,75.92,86.6,82.6,4/12/2023,No,
CE16271,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,82.48,76.56,82.59,5/10/2023,No,
CE16029,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,83.48,87.01,82.56,1/3/2023,No,
CE16082,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,87.84,81.82,82.51,3/15/2023,No,
CE16355,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,95.16,75.94,82.41,3/26/2023,No,
CE16062,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,82.6,73.6,82.39,3/27/2023,No,
CE16152,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Andhra Pradesh,Vijayawada,Rural,75.26,87.54,82.37,1/19/2023,No,
CE16121,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,69.28,86.91,82.34,1/28/2023,No,
CE16270,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,92.95,82.83,82.29,2/18/2023,No,
CE16356,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Tamil Nadu,Pune,Urban,83.27,77.02,82.27,6/16/2023,No,
CE16189,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,86.28,78.17,82.25,6/21/2023,Yes,Electrical and Electronics Engineering_MGMT_2023
CE16090,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,81.71,78.21,82.16,3/17/2023,No,
CE16310,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,88.31,82.66,82.11,3/27/2023,No,
CE15915,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,74.36,80.03,82.09,6/23/2023,No,
CE16149,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,80.64,78.23,82.07,3/21/2023,No,
CE16216,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,90.21,80.22,82.03,5/14/2023,No,
CE16210,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Telangana,Kochi,Rural,75.1,91.86,81.97,1/10/2023,No,
CE16275,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,80.1,82.42,81.82,5/19/2023,No,
CE16349,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,84.05,79.67,81.8,4/4/2023,No,
CE16227,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,80.96,74.89,81.76,1/14/2023,No,
CE16382,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,89.39,69.94,81.71,3/7/2023,No,
CE15958,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,84.3,72.56,81.67,5/3/2023,No,
CE16179,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,91.11,75.79,81.67,1/17/2023,No,
CE15967,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,85.31,72.19,81.62,2/19/2023,No,
CE15941,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Coimbatore,Urban,75.52,78.68,81.56,6/15/2023,No,
CE15973,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,89.16,79.07,81.53,5/18/2023,No,
CE16258,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,91.13,78.49,81.5,1/27/2023,No,
CE16058,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Pune,Urban,73,81.82,81.44,4/22/2023,No,
CE16177,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,77.41,86.6,81.44,6/5/2023,No,
CE16194,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,80.16,80.83,81.43,1/4/2023,No,
CE16228,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.36,83.83,81.35,6/16/2023,No,
CE16040,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,84.18,82.38,81.31,5/11/2023,No,
CE16038,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,93.09,76.93,81.27,5/9/2023,No,
CE16368,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,87.85,82.52,81.27,3/18/2023,No,
CE16302,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Telangana,Vijayawada,Rural,83.67,73.03,81.22,4/13/2023,No,
CE15922,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,78.49,78.74,81.14,4/16/2023,No,
CE16280,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,76.05,81.13,81.12,1/10/2023,No,
CE15949,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,83.4,73.36,81.03,3/5/2023,No,
CE16111,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,81.69,78.31,80.99,3/4/2023,No,
CE16214,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,88.37,79.98,80.9,3/3/2023,No,
CE16300,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Vijayawada,Rural,82.14,79.08,80.88,4/11/2023,No,
CE16114,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,85.98,74.41,80.84,5/28/2023,No,
CE16188,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,82.38,75.26,80.84,2/17/2023,No,
CE16027,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,80.01,68.97,80.83,3/20/2023,No,
CE16031,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,91.27,79.36,80.75,4/7/2023,No,
CE16321,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,80.3,76.92,80.72,4/7/2023,No,
CE16248,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,81.09,76.49,80.67,3/9/2023,No,
CE16230,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,85.33,82.62,80.57,4/28/2023,No,
CE15951,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Vijayawada,Rural,88.7,67.38,80.49,1/17/2023,No,
CE16042,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,84.8,78.15,80.35,5/8/2023,No,
CE16039,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,80.83,81.84,80.32,2/4/2023,No,
CE16098,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,86.38,71.35,80.32,4/3/2023,No,
CE16045,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,85.29,81.1,80.27,6/18/2023,No,
CE16265,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,86.63,76.64,80.24,2/20/2023,No,
CE16077,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,81.62,79.08,80.07,3/10/2023,No,
CE16197,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,76.83,83.09,80.06,2/7/2023,No,
CE16344,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,88.33,69.95,80.04,5/14/2023,No,
CE16076,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,74.34,78.22,79.86,1/16/2023,No,
CE16085,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,85.44,77.49,79.85,6/26/2023,No,
CE16272,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,76.32,74.85,79.81,1/25/2023,No,
CE16286,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,76.18,83.6,79.77,6/4/2023,No,
CE15923,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,90.25,76.11,79.74,1/26/2023,No,
CE15934,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,75.75,84.83,79.74,6/22/2023,No,
CE15986,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,89.01,72.68,79.71,6/8/2023,No,
CE16208,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,88.06,70.64,79.71,2/17/2023,No,
CE15953,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Vijayawada,Rural,79.01,81.37,79.62,2/17/2023,No,
CE15983,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,87.91,74.92,79.53,1/5/2023,No,
CE16246,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,82.62,77.87,79.47,1/16/2023,No,
CE16174,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,78.87,70.28,79.43,4/12/2023,No,
CE16023,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,79.09,77.93,79.4,1/22/2023,No,
CE16069,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,78.29,72.54,79.38,5/7/2023,No,
CE16180,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,86.2,85.1,79.29,2/28/2023,No,
CE16274,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Andhra Pradesh,Kochi,Rural,81.56,72.81,79.24,3/7/2023,No,
CE15930,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,85.54,74.99,79.19,5/17/2023,No,
CE16161,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,88.25,74.43,78.97,5/12/2023,No,
CE16184,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,82.71,86.44,78.88,1/22/2023,No,
CE16131,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,83.33,78.05,78.87,5/12/2023,No,
CE16073,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,94.45,79.06,78.8,6/1/2023,No,
CE16119,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,75.67,79.19,78.78,1/20/2023,No,
CE15971,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,90,76.59,78.7,4/16/2023,No,
CE16000,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,90.23,71.35,78.67,3/14/2023,No,
CE16380,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,79.03,76.34,78.66,1/24/2023,No,
CE16281,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,84.09,76.56,78.65,4/21/2023,No,
CE16112,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,77.5,80.08,78.64,1/11/2023,No,
CE15927,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,74.54,81.02,78.55,3/16/2023,No,
CE16148,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,86.75,76.03,78.51,1/7/2023,No,
CE15947,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,85.12,71.53,78.47,4/26/2023,No,
CE15993,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,90.56,65.67,78.35,1/6/2023,No,
CE16362,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,86.71,82.95,78.35,1/22/2023,No,
CE16162,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,83.85,76.54,78.32,3/12/2023,No,
CE16335,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,81.6,73.1,78.3,5/26/2023,No,
CE16353,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,83.16,70.99,78.29,6/19/2023,No,
CE16080,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,80.26,79.63,78.28,1/27/2023,No,
CE16175,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,83.54,78.71,78.28,1/14/2023,No,
CE16240,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,94.12,78.01,78.25,1/6/2023,No,
CE15978,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,93,74.01,78.23,6/13/2023,No,
CE16367,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,77.55,76.93,78.22,1/4/2023,No,
CE16118,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Chennai,Urban,81.95,78.64,78.19,6/14/2023,No,
CE16124,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,85.22,72.94,78.05,2/25/2023,No,
CE16255,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,87.72,80.64,78,6/12/2023,No,
CE16033,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,78.2,79.61,77.99,4/15/2023,No,
CE16071,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,79.05,76.5,77.99,6/7/2023,No,
CE16092,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,80.22,82.3,77.98,2/14/2023,No,
CE16264,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,83.41,78.32,77.95,6/20/2023,No,
CE16294,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,93.01,71.66,77.95,5/4/2023,No,
CE16078,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,98.66,78.17,77.94,1/18/2023,No,
CE16307,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Maharashtra,Chennai,Urban,77.07,76.96,77.93,5/1/2023,No,
CE16169,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,82.02,79.6,77.91,2/17/2023,No,
CE16234,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,77.35,75.88,77.9,2/25/2023,No,
CE16239,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Andhra Pradesh,Coimbatore,Urban,77.02,80.98,77.9,5/17/2023,No,
CE16247,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Tamil Nadu,Kochi,Rural,79.93,72.1,77.84,4/19/2023,No,
CE16125,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,81.43,76.82,77.78,3/17/2023,No,
CE15935,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,90.57,79.98,77.77,3/1/2023,No,
CE16028,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,77.18,77.94,77.73,6/1/2023,No,
CE16068,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,82.52,70.74,77.69,1/17/2023,No,
CE16059,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,92.38,76.21,77.66,4/13/2023,No,
CE16299,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,73.59,80.15,77.59,6/17/2023,No,
CE16030,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,71.39,73.63,77.58,6/2/2023,No,
CE16192,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,84.85,68.38,77.56,2/8/2023,No,
CE16375,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,77.71,79.65,77.52,5/20/2023,No,
CE16190,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,93.3,69.57,77.45,4/15/2023,No,
CE15985,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,79.31,77.62,77.42,1/18/2023,No,
CE16250,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,88.3,79.36,77.39,6/6/2023,No,
CE15952,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,92.8,70.29,77.36,2/26/2023,No,
CE16135,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,78.41,77.7,77.34,6/16/2023,No,
CE16012,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,94.89,75.68,77.33,3/14/2023,No,
CE15999,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,84.34,77.57,77.3,5/8/2023,No,
CE16338,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,79.89,77.57,77.3,3/20/2023,No,
CE16016,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,80.8,73.73,77.28,4/18/2023,No,
CE16235,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Vijayawada,Rural,70.96,81.3,77.18,2/12/2023,No,
CE16236,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Pune,Urban,83.95,76.72,77.16,3/28/2023,No,
CE16067,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Hyderabad,Urban,89.66,77.13,77.13,3/10/2023,No,
CE16218,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,92.2,68.5,77.13,6/2/2023,No,
CE16238,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,82.15,70.69,77.12,6/1/2023,No,
CE16313,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,91.77,71.72,77.11,2/19/2023,No,
CE16371,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Kerala,Hyderabad,Urban,73.84,69.21,77.1,3/26/2023,No,
CE16358,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,84.36,75.89,77.03,2/2/2023,No,
CE16221,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,73.49,81.83,77.01,5/1/2023,No,
CE16369,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Telangana,Hyderabad,Urban,75.75,77.41,76.92,5/23/2023,No,
CE16087,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Kerala,Chennai,Urban,80.66,74.24,76.86,2/2/2023,No,
CE16128,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,84.58,74.29,76.86,4/7/2023,No,
CE16144,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,70.38,72.73,76.86,6/13/2023,No,
CE16186,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,77.32,80.51,76.86,1/19/2023,No,
CE16056,2023,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,79.69,75.94,76.85,1/24/2023,No,
CE16066,2023,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,74.93,74.93,76.85,5/7/2023,No,
